season,game_date,game_type,team_1,team_1_score,team_1_advantage,team_2,team_2_score,team_2_advantage,overtime,location
2022,2022-03-12,P,Norfolk State,72,0,Coppin State,57,0,null,"Norfolk, VA"
2022,2022-03-12,P,Houston,86,0,Tulane,66,0,null,"Fort Worth, TX"
2022,2022-03-12,P,Tennessee,69,0,Kentucky,62,0,null,"Tampa, FL"
2022,2022-03-12,P,Richmond,68,0,Dayton,64,0,null,"Washington, DC"
2022,2022-03-12,P,Purdue,75,0,Michigan State,70,0,null,"Indianapolis, IN"
2022,2022-03-12,P,Saint Peter's,60,0,Montana State,54,0,null,"Atlantic City, NJ"
2022,2022-03-12,P,Memphis,70,0,SMU,63,0,null,"Fort Worth, TX"
2022,2022-03-12,P,Texas Southern,87,0,Alcorn State,62,0,null,"Birmingham, AL"
2022,2022-03-12,P,Kansas,74,0,Texas Tech,65,0,null,"Kansas City, MO"
2022,2022-03-12,P,Boise State,53,0,San Diego State,52,0,null,"Las Vegas, NV"
2022,2022-03-12,P,Villanova,54,0,Creighton,48,0,null,"New York, NY"
2022,2022-03-12,P,Akron,75,0,Kent State,55,0,null,"Cleveland, OH"
2022,2022-03-12,P,Montana St,87,0,Northern Colorado,66,0,null,"Boise, ID"
2022,2022-03-12,P,UAB,82,0,Louisiana Tech,73,0,null,"Frisco, TX"
2022,2022-03-12,P,Virginia Tech,82,0,Duke,67,0,null,"Brooklyn, NY"
2022,2022-03-12,P,Arizona,84,0,UCLA,76,0,null,"Las Vegas, NV"
2022,2022-03-12,P,TAM C. Christi,73,0,SE Louisiana,65,0,null,"Katy, TX"
2022,2022-03-12,P,New Mexico State,66,0,Abilene Christian,52,0,null,"Paradise, NV"
2022,2022-03-12,P,Cal State Fullerton,72,0,Long Beach State,71,0,null,"Henderson, NV"
2022,2022-03-13,P,Yale,66,0,Princeton,64,0,null,"Boston, MA"
2022,2022-03-13,P,Richmond,64,0,Davidson,62,0,null,"Washington, DC"
2022,2022-03-13,P,Tennessee,65,0,Texas A&M,50,0,null,"Tampa, FL"
2022,2022-03-13,P,Houston,71,0,Memphis,53,0,null,"Fort Worth, TX"
2022,2022-03-13,P,Iowa,75,0,Purdue,66,0,null,"Indianapolis, IN"
2022,2022-03-15,P,Texas Southern,76,0,TAM C. Christi,67,0,null,"NCAA Tournament Dayton, OH"
2022,2022-03-15,P,VCU,90,1,Princeton,79,-1,null,NIT
2022,2022-03-15,P,Vanderbilt,82,1,Belmont,71,-1,null,NIT
2022,2022-03-15,P,Oklahoma,89,1,Missouri State,72,-1,null,NIT
2022,2022-03-15,P,North Texas,67,1,Texas State,63,-1,1,NIT
2022,2022-03-15,P,Xavier,72,1,Cleveland State,68,-1,null,NIT
2022,2022-03-15,P,Texas A&M,74,1,Alcorn State,62,-1,null,NIT
2022,2022-03-15,P,Oregon,83,-1,Utah State,72,1,null,NIT
2022,2022-03-15,P,Indiana,66,0,Wyoming,58,0,null,"NCAA Tournament Dayton, OH"
2022,2022-03-15,P,Washington State,63,1,Santa Clara,50,-1,null,NIT
2022,2022-03-15,P,St. Bonaventure,76,-1,Colorado,68,1,null,NIT
2022,2022-03-15,P,South Carolina Upstate,80,-1,App State,74,1,null,The Basketball Classic
2022,2022-03-16,P,Wright State,93,0,Bryant,82,0,null,"NCAA Tournament Dayton, OH"
2022,2022-03-16,P,Wake Forest,74,1,Towson,64,-1,null,NIT
2022,2022-03-16,P,Dayton,74,-1,Toledo,55,1,null,NIT
2022,2022-03-16,P,Virginia,60,1,Mississippi State,57,-1,null,NIT
2022,2022-03-16,P,SMU,68,1,Nicholls St,58,-1,null,NIT
2022,2022-03-16,P,Northern Iowa,80,-1,Saint Louis,68,1,null,NIT
2022,2022-03-16,P,BYU,93,1,Long Beach State,72,-1,null,NIT
2022,2022-03-16,P,Florida,79,1,Iona,74,-1,null,NIT
2022,2022-03-16,P,Notre Dame,89,0,Rutgers,87,0,2,"NCAA Tournament Dayton, OH"
2022,2022-03-16,P,Coastal Carolina,66,1,Maryland Eastern Shore,42,-1,null,The Basketball Classic
2022,2022-03-16,P,Florida Gulf Coast,95,1,Detroit Mercy,79,-1,null,The Basketball Classic
2022,2022-03-16,P,South Alabama,70,1,SE Louisiana,68,-1,null,The Basketball Classic
2022,2022-03-16,P,Youngstown State,70,1,Morgan State,65,-1,null,The Basketball Classic
2022,2022-03-16,P,Southern Utah,83,1,Kent State,79,-1,null,The Basketball Classic
2022,2022-03-17,P,Michigan,75,0,Colorado State,63,0,null,"NCAA Tournament Indianapolis, IN"
2022,2022-03-17,P,Providence,66,0,South Dakota State,57,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-17,P,Memphis,64,0,Boise State,53,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-17,P,Baylor,85,0,Norfolk State,49,0,null,"NCAA Tournament Fort Worth, TX"
2022,2022-03-17,P,Tennessee,88,0,Longwood,56,0,null,"NCAA Tournament Indianapolis, IN"
2022,2022-03-17,P,Richmond,67,0,Iowa,63,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-17,P,Gonzaga,93,0,Georgia State,72,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-17,P,North Carolina,95,0,Marquette,63,0,null,"NCAA Tournament Fort Worth, TX"
2022,2022-03-17,P,New Mexico State,70,0,UConn,63,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-17,P,Saint Peter's,85,0,Kentucky,79,0,1,"NCAA Tournament Indianapolis, IN"
2022,2022-03-17,P,Creighton,72,0,San Diego State,69,0,1,"NCAA Tournament Fort Worth, TX"
2022,2022-03-17,P,Arkansas,75,0,Vermont,71,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-17,P,Murray State,92,0,San Francisco,87,0,1,"NCAA Tournament Indianapolis, IN"
2022,2022-03-17,P,UCLA,57,0,Akron,53,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-17,P,St Mary's CA,82,0,Indiana,53,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-17,P,Fresno State,83,1,Eastern Washington,74,-1,null,The Basketball Classic
2022,2022-03-17,P,Kansas,83,0,Texas Southern,56,0,null,"NCAA Tournament Fort Worth, TX"
2022,2022-03-18,P,Ohio State,54,0,Loyola Chicago,41,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-18,P,Auburn,80,0,Jacksonville State,61,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-18,P,Texas Tech,97,0,Montana St,62,0,null,"NCAA Tournament San Diego, CA"
2022,2022-03-18,P,Purdue,78,0,Yale,56,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-18,P,Villanova,80,0,Delaware,60,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-18,P,Miami,68,0,USC,66,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-18,P,Texas,81,0,Virginia Tech,73,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-18,P,Illinois,54,0,Chattanooga,53,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-18,P,Duke,78,0,Cal State Fullerton,61,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-18,P,Iowa State,59,0,LSU,54,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-18,P,Houston,82,0,UAB,68,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-18,P,Michigan State,74,0,Davidson,73,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-18,P,Wisconsin,67,0,Colgate,60,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-18,P,TCU,69,0,Seton Hall,42,0,null,"NCAA Tournament San Diego, CA"
2022,2022-03-18,P,Notre Dame,78,0,Alabama,64,0,null,"NCAA Tournament San Diego, CA"
2022,2022-03-18,P,Arizona,87,0,Wright State,70,0,null,"NCAA Tournament San Diego, CA"
2022,2022-03-19,P,Drake,87,0,Purdue Fort Wayne,65,0,null,"CBI Daytona Beach, FL"
2022,2022-03-19,P,UNC Asheville,80,0,Stephen F. Austin,68,0,null,"CBI Daytona Beach, FL"
2022,2022-03-19,P,Middle Tennessee,64,0,California Baptist,58,0,null,"CBI Daytona Beach, FL"
2022,2022-03-19,P,Ohio,65,0,Rice,64,0,null,"CBI Daytona Beach, FL"
2022,2022-03-19,P,Texas A&M,75,1,Oregon,60,-1,null,NIT
2022,2022-03-19,P,North Carolina,93,0,Baylor,86,0,1,"NCAA Tournament Fort Worth, TX"
2022,2022-03-19,P,Kansas,79,0,Creighton,72,0,null,"NCAA Tournament Fort Worth, TX"
2022,2022-03-19,P,UTEP,80,1,Western Illinois,54,-1,null,The Basketball Classic
2022,2022-03-19,P,Wake Forest,80,1,VCU,74,-1,null,NIT
2022,2022-03-19,P,Michigan,76,0,Tennessee,68,0,null,"NCAA Tournament Indianapolis, IN"
2022,2022-03-19,P,Providence,79,0,Richmond,51,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-19,P,UCLA,72,0,St Mary's CA,56,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-19,P,Saint Peter's,70,0,Murray State,60,0,null,"NCAA Tournament Indianapolis, IN"
2022,2022-03-19,P,Arkansas,53,0,New Mexico State,48,0,null,"NCAA Tournament Buffalo, NY"
2022,2022-03-19,P,BYU,90,1,Northern Iowa,71,-1,null,NIT
2022,2022-03-19,P,Gonzaga,82,0,Memphis,78,0,null,"NCAA Tournament Portland, OR"
2022,2022-03-19,P,Portland,94,1,New Orleans,73,-1,null,The Basketball Classic
2022,2022-03-20,P,UNC Wilmington,93,0,VMI,78,0,null,"CBI Daytona Beach, FL"
2022,2022-03-20,P,Northern Colorado,74,0,Florida Atlantic,71,0,null,"CBI Daytona Beach, FL"
2022,2022-03-20,P,Boston University,71,0,UNC Greensboro,68,0,null,"CBI Daytona Beach, FL"
2022,2022-03-20,P,Abilene Christian,82,0,Troy,70,0,null,"CBI Daytona Beach, FL"
2022,2022-03-20,P,Houston,68,0,Illinois,53,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-20,P,Xavier,72,1,Florida,56,-1,null,NIT
2022,2022-03-20,P,Villanova,71,0,Ohio State,61,0,null,"NCAA Tournament Pittsburgh, PA"
2022,2022-03-20,P,Washington State,75,-1,SMU,63,1,null,NIT
2022,2022-03-20,P,Vanderbilt,70,1,Dayton,68,-1,1,NIT
2022,2022-03-20,P,Duke,85,0,Michigan State,76,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-20,P,Virginia,71,-1,North Texas,69,1,1,NIT
2022,2022-03-20,P,Iowa State,54,0,Wisconsin,49,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-20,P,Texas Tech,59,0,Notre Dame,53,0,null,"NCAA Tournament San Diego, CA"
2022,2022-03-20,P,Miami,79,0,Auburn,61,0,null,"NCAA Tournament Greenville, SC"
2022,2022-03-20,P,St. Bonaventure,70,-1,Oklahoma,68,1,null,NIT
2022,2022-03-20,P,Purdue,81,0,Texas,71,0,null,"NCAA Tournament Milwaukee, WI"
2022,2022-03-20,P,Arizona,85,0,TCU,80,0,1,"NCAA Tournament San Diego, CA"
2022,2022-03-21,P,Coastal Carolina,84,1,Florida Gulf Coast,68,-1,null,The Basketball Classic
2022,2022-03-21,P,UNC Wilmington,76,0,Drake,75,0,null,"CBI Daytona Beach, FL"
2022,2022-03-21,P,Northern Colorado,87,0,UNC Asheville,84,0,null,"CBI Daytona Beach, FL"
2022,2022-03-21,P,Middle Tennessee,76,0,Boston University,46,0,null,"CBI Daytona Beach, FL"
2022,2022-03-21,P,Abilene Christian,91,0,Ohio,86,0,null,"CBI Daytona Beach, FL"
2022,2022-03-21,P,South Alabama,83,1,South Carolina Upstate,79,-1,null,The Basketball Classic
2022,2022-03-22,P,St. Bonaventure,52,-1,Virginia,51,1,null,NIT
2022,2022-03-22,P,Xavier,75,1,Vanderbilt,73,-1,null,NIT
2022,2022-03-22,P,Southern Utah,82,-1,UTEP,69,1,null,The Basketball Classic
2022,2022-03-22,P,UNC Wilmington,80,0,Northern Colorado,64,0,null,"CBI Daytona Beach, FL"
2022,2022-03-22,P,Middle Tennessee,85,0,Abilene Christian,69,0,null,"CBI Daytona Beach, FL"
2022,2022-03-23,P,Texas A&M,67,1,Wake Forest,52,-1,null,NIT
2022,2022-03-23,P,Washington State,77,-1,BYU,58,1,null,NIT
2022,2022-03-23,P,Fresno State,80,1,Youngstown State,71,-1,null,The Basketball Classic
2022,2022-03-23,P,UNC Wilmington,96,0,Middle Tennessee,90,0,2,"CBI Daytona Beach, FL"
2022,2022-03-24,P,Arkansas,74,0,Gonzaga,68,0,null,"NCAA Tournament San Francisco, CA"
2022,2022-03-24,P,Villanova,63,0,Michigan,55,0,null,"NCAA Tournament San Antonio, TX"
2022,2022-03-24,P,Duke,78,0,Texas Tech,73,0,null,"NCAA Tournament San Francisco, CA"
2022,2022-03-24,P,Houston,72,0,Arizona,60,0,null,"NCAA Tournament San Antonio, TX"
2022,2022-03-25,P,Saint Peter's,67,0,Purdue,64,0,null,"NCAA Tournament Philadelphia, PA"
2022,2022-03-25,P,Kansas,66,0,Providence,61,0,null,"NCAA Tournament Chicago, IL"
2022,2022-03-25,P,North Carolina,73,0,UCLA,66,0,null,"NCAA Tournament Philadelphia, PA"
2022,2022-03-25,P,Miami,70,0,Iowa State,56,0,null,"NCAA Tournament Chicago, IL"
2022,2022-03-26,P,Southern Utah,77,1,Portland,66,-1,null,The Basketball Classic
2022,2022-03-26,P,Villanova,50,0,Houston,44,0,null,"NCAA Tournament San Antonio, TX"
2022,2022-03-26,P,Duke,78,0,Arkansas,69,0,null,"NCAA Tournament San Francisco, CA"
2022,2022-03-27,P,Kansas,76,0,Miami,50,0,null,"NCAA Tournament Chicago, IL"
2022,2022-03-27,P,North Carolina,69,0,Saint Peter's,49,0,null,"NCAA Tournament Philadelphia, PA"
2022,2022-03-28,P,Coastal Carolina,69,-1,South Alabama,68,1,1,The Basketball Classic
2022,2022-03-28,P,Fresno State,67,1,Southern Utah,48,-1,null,The Basketball Classic
2022,2022-03-29,P,Xavier,84,0,St. Bonaventure,77,0,null,"NIT New York, NY"
2022,2022-03-29,P,Texas A&M,72,0,Washington State,56,0,null,"NIT New York, NY"
2022,2022-03-31,P,Xavier,73,0,Texas A&M,72,0,null,"NIT New York, NY"
2022,2022-04-01,P,Fresno State,85,-1,Coastal Carolina,74,1,null,The Basketball Classic
2022,2022-04-02,P,Kansas,81,0,Villanova,65,0,null,"NCAA Tournament New Orleans, LA"
2022,2022-04-02,P,North Carolina,81,0,Duke,77,0,null,"NCAA Tournament New Orleans, LA"
2022,2022-04-04,P,Kansas,72,0,North Carolina,69,0,null,"NCAA I Championship New Orleans, LA"
2023,2022-10-27,R,Tennessee Tech,80,1,Cumberland TN,69,-1,null,null
2023,2022-10-29,R,SMU,80,1,Paul Quinn,66,-1,null,null
2023,2022-10-30,R,TCU,112,1,Paul Quinn,42,-1,null,null
2023,2022-10-30,R,Loyola Chicago,82,1,Calumet-St Jos,57,-1,null,null
2023,2022-11-01,R,UNC Asheville,101,1,Milligan,47,-1,null,null
2023,2022-11-01,R,Oakland,66,-1,Rochester MI,64,1,null,null
2023,2022-11-01,R,San Diego State,102,1,San Diego Chr,52,-1,null,null
2023,2022-11-01,R,Howard,81,1,Multnomah Bib,69,-1,null,null
2023,2022-11-02,R,Austin Peay,89,1,Fisk,64,-1,null,null
2023,2022-11-02,R,Southern Indiana,85,1,Midway,50,-1,null,null
2023,2022-11-02,R,Evansville,74,1,Huntington,64,-1,null,null
2023,2022-11-03,R,Cal State Bakersfield,80,1,Antelope Val,62,-1,null,null
2023,2022-11-05,R,Western Kentucky,88,1,Georgetown KY,68,-1,null,null
2023,2022-11-07,R,Butler,89,1,New Orleans,53,-1,null,null
2023,2022-11-07,R,Long Beach State,79,-1,California Baptist,64,1,null,null
2023,2022-11-07,R,UAB,111,1,Alabama State,70,-1,null,null
2023,2022-11-07,R,Cal State Northridge,90,1,La Sierra,55,-1,null,null
2023,2022-11-07,R,UC Davis,75,-1,California,65,1,null,null
2023,2022-11-07,R,Campbell,79,1,St Augustine's,62,-1,null,null
2023,2022-11-07,R,Youngstown State,92,-1,Canisius,81,1,null,null
2023,2022-11-07,R,Towson,67,1,UAlbany,62,-1,null,null
2023,2022-11-07,R,Binghamton,87,1,Cazenovia,56,-1,null,null
2023,2022-11-07,R,Louisiana,106,1,Centenary,55,-1,null,null
2023,2022-11-07,R,Wichita State,79,1,Central Arkansas,55,-1,null,null
2023,2022-11-07,R,Massachusetts,94,1,Central Connecticut,67,-1,null,null
2023,2022-11-07,R,UNC Asheville,98,-1,UCF,95,1,2,null
2023,2022-11-07,R,Cincinnati,98,1,Chaminade,55,-1,null,null
2023,2022-11-07,R,Charleston Southern,83,1,Toccoa Falls,52,-1,null,null
2023,2022-11-07,R,Northwestern,85,1,Chicago State,54,-1,null,null
2023,2022-11-07,R,Ole Miss,73,1,Alcorn State,58,-1,null,null
2023,2022-11-07,R,Georgia Tech,93,1,Clayton St,63,-1,null,null
2023,2022-11-07,R,Notre Dame OH,72,-1,Cleveland State,68,1,null,null
2023,2022-11-07,R,Coastal Carolina,97,1,Saint Mary's,43,-1,null,null
2023,2022-11-07,R,Buffalo,88,1,Colgate,87,-1,null,null
2023,2022-11-07,R,Col Charleston,85,1,Chattanooga,78,-1,null,null
2023,2022-11-07,R,Colorado,82,1,UC Riverside,66,-1,null,null
2023,2022-11-07,R,Colorado State,65,1,Gardner-Webb,63,-1,null,null
2023,2022-11-07,R,Rutgers,75,1,Columbia,35,-1,null,null
2023,2022-11-07,R,UConn,85,1,Stonehill,54,-1,null,null
2023,2022-11-07,R,Abilene Christian,65,1,Jackson State,56,-1,null,null
2023,2022-11-07,R,Charlotte,82,1,Coppin State,59,-1,null,null
2023,2022-11-07,R,Boston College,79,1,Cornell,77,-1,null,null
2023,2022-11-07,R,Creighton,72,1,St. Thomas-Minnesota,60,-1,null,null
2023,2022-11-07,R,Fordham,88,1,Dartmouth,74,-1,null,null
2023,2022-11-07,R,Davidson,87,1,Guilford,64,-1,null,null
2023,2022-11-07,R,Dayton,73,1,Lindenwood,46,-1,null,null
2023,2022-11-07,R,Oakland,92,1,Defiance,27,-1,null,null
2023,2022-11-07,R,Virginia Tech,95,1,Delaware State,57,-1,null,null
2023,2022-11-07,R,Denver,68,1,Idaho,63,-1,null,null
2023,2022-11-07,R,DePaul,72,1,Loyola Maryland,66,-1,null,null
2023,2022-11-07,R,Nevada,84,1,Utah Tech,71,-1,null,null
2023,2022-11-07,R,Duke,71,1,Jacksonville,44,-1,null,null
2023,2022-11-07,R,East Tennessee State,88,1,Emory & Henry,66,-1,null,null
2023,2022-11-07,R,Illinois,87,1,Eastern Illinois,57,-1,null,null
2023,2022-11-07,R,Santa Clara,84,1,Eastern Washington,72,-1,null,null
2023,2022-11-07,R,Elon,80,1,Erskine,55,-1,null,null
2023,2022-11-07,R,Samford,109,1,Anderson SC,85,-1,null,null
2023,2022-11-07,R,Evansville,78,-1,Miami (OH),74,1,null,null
2023,2022-11-07,R,Wake Forest,71,1,Fairfield,59,-1,null,null
2023,2022-11-07,R,Loyola Chicago,88,1,Fairleigh Dickinson,82,-1,1,null
2023,2022-11-07,R,Florida Atlantic,81,1,Lynn,46,-1,null,null
2023,2022-11-07,R,Florida Gulf Coast,74,-1,USC,61,1,null,null
2023,2022-11-07,R,Florida International,77,1,Houston Christian,66,-1,null,null
2023,2022-11-07,R,Furman,91,1,North Greenville,55,-1,null,null
2023,2022-11-07,R,Auburn,70,1,George Mason,52,-1,null,null
2023,2022-11-07,R,George Washington,85,1,Virginia St,58,-1,null,null
2023,2022-11-07,R,Georgia State,76,1,Coastal GA,59,-1,null,null
2023,2022-11-07,R,Arizona,117,1,Nicholls St,75,-1,null,null
2023,2022-11-07,R,Grambling,82,1,UNT Dallas,57,-1,null,null
2023,2022-11-07,R,Grand Canyon,60,1,Montana St,54,-1,null,null
2023,2022-11-07,R,Arizona State,62,1,Tarleton State,59,-1,null,null
2023,2022-11-07,R,Arkansas State,86,1,Harding,55,-1,null,null
2023,2022-11-07,R,Harvard,68,-1,Morehouse,63,1,null,null
2023,2022-11-07,R,High Point,109,1,Pfeiffer,71,-1,null,null
2023,2022-11-07,R,Southern Illinois,94,1,Little Rock,63,-1,null,null
2023,2022-11-07,R,Hofstra,83,-1,Princeton,77,1,null,null
2023,2022-11-07,R,Siena,75,-1,Holy Cross,68,1,null,null
2023,2022-11-07,R,Houston,83,1,Northern Colorado,36,-1,null,null
2023,2022-11-07,R,BYU,60,1,Idaho State,56,-1,null,null
2023,2022-11-07,R,UIC,82,1,Trinity Chr,48,-1,null,null
2023,2022-11-07,R,Western Illinois,71,-1,Illinois State,68,1,null,null
2023,2022-11-07,R,IL Springfield,83,-1,Northern Illinois,77,1,null,null
2023,2022-11-07,R,North Dakota,65,-1,Incarnate Word,57,1,null,null
2023,2022-11-07,R,Iowa State,88,1,IU Indianapolis,39,-1,null,null
2023,2022-11-07,R,Indiana State,80,1,Green Bay,53,-1,null,null
2023,2022-11-07,R,Iona,78,1,Pennsylvania,50,-1,null,null
2023,2022-11-07,R,Army,110,1,Keystone,65,-1,null,null
2023,2022-11-07,R,Michigan,75,1,Purdue Fort Wayne,56,-1,null,null
2023,2022-11-07,R,James Madison,123,1,Valley Forge,38,-1,null,null
2023,2022-11-07,R,Kennesaw State,99,1,LaGrange,56,-1,null,null
2023,2022-11-07,R,Kent State,79,-1,Northern Kentucky,57,1,null,null
2023,2022-11-07,R,Villanova,81,1,La Salle,68,-1,null,null
2023,2022-11-07,R,Miami,67,1,Lafayette,54,-1,null,null
2023,2022-11-07,R,Lamar,63,1,St Thomas TX,61,-1,null,null
2023,2022-11-07,R,Stephen F. Austin,93,1,Le Tourneau,40,-1,null,null
2023,2022-11-07,R,Bucknell,113,1,Lebanon Val,52,-1,null,null
2023,2022-11-07,R,Lincoln MO,59,-1,Kansas City,56,1,null,null
2023,2022-11-07,R,Utah,89,1,Long Island University,48,-1,null,null
2023,2022-11-07,R,Alabama,75,1,Longwood,54,-1,null,null
2023,2022-11-07,R,Texas A&M,87,1,UL Monroe,54,-1,null,null
2023,2022-11-07,R,Loyola Marymount,99,1,Life Pacific,49,-1,null,null
2023,2022-11-07,R,Nebraska,79,1,Maine,66,-1,null,null
2023,2022-11-07,R,VCU,73,1,Manhattan,56,-1,null,null
2023,2022-11-07,R,Marquette,79,1,Radford,69,-1,null,null
2023,2022-11-07,R,Tulane,89,1,UMBC,67,-1,null,null
2023,2022-11-07,R,Old Dominion,84,1,Maryland Eastern Shore,65,-1,null,null
2023,2022-11-07,R,NC State,99,1,Austin Peay,50,-1,null,null
2023,2022-11-07,R,UMass Lowell,108,1,Fisher,43,-1,null,null
2023,2022-11-07,R,McNeese,110,1,Champion Bap,54,-1,null,null
2023,2022-11-07,R,Memphis,76,-1,Vanderbilt,67,1,null,null
2023,2022-11-07,R,St. John's,97,1,Merrimack,72,-1,null,null
2023,2022-11-07,R,Michigan State,73,1,Northern Arizona,55,-1,null,null
2023,2022-11-07,R,Middle Tennessee,79,1,Brescia,52,-1,null,null
2023,2022-11-07,R,Louisiana Tech,78,1,Mississippi Col,61,-1,null,null
2023,2022-11-07,R,Mississippi State,63,1,TAM C. Christi,44,-1,null,null
2023,2022-11-07,R,Baylor,117,1,Mississippi Valley State,53,-1,null,null
2023,2022-11-07,R,Missouri,97,1,Southern Indiana,91,-1,null,null
2023,2022-11-07,R,Ball State,109,1,Earlham,39,-1,null,null
2023,2022-11-07,R,Troy,87,1,Montevallo,67,-1,null,null
2023,2022-11-07,R,Indiana,88,1,Morehead State,53,-1,null,null
2023,2022-11-07,R,West Virginia,76,1,Mount St. Mary's,58,-1,null,null
2023,2022-11-07,R,Saint Louis,91,1,Murray State,68,-1,null,null
2023,2022-11-07,R,Navy,74,-1,William & Mary,59,1,null,null
2023,2022-11-07,R,Kansas,89,1,Omaha,64,-1,null,null
2023,2022-11-07,R,UNLV,66,1,Southern,56,-1,null,null
2023,2022-11-07,R,New Hampshire,79,1,Brandeis,47,-1,null,null
2023,2022-11-07,R,Saint Peter's,73,1,NJIT,59,-1,null,null
2023,2022-11-07,R,Maryland,71,1,Niagara,49,-1,null,null
2023,2022-11-07,R,Norfolk State,109,1,VA-Lynchburg,59,-1,null,null
2023,2022-11-07,R,North Alabama,108,1,Oakwood,51,-1,null,null
2023,2022-11-07,R,North Carolina,69,1,UNC Wilmington,56,-1,null,null
2023,2022-11-07,R,North Carolina A&T,100,1,Edward Waters,61,-1,null,null
2023,2022-11-07,R,Arkansas,76,1,North Dakota State,58,-1,null,null
2023,2022-11-07,R,Gonzaga,104,1,North Florida,63,-1,null,null
2023,2022-11-07,R,Bowling Green,62,1,Air Force,58,-1,null,null
2023,2022-11-07,R,Boston University,72,1,Northeastern,63,-1,null,null
2023,2022-11-07,R,Northern Iowa,105,1,Wartburg,49,-1,null,null
2023,2022-11-07,R,Texas Tech,73,1,Northwestern State,49,-1,null,null
2023,2022-11-07,R,Belmont,70,1,Ohio,69,-1,null,null
2023,2022-11-07,R,Oklahoma State,77,1,UT Arlington,66,-1,null,null
2023,2022-11-07,R,St Mary's CA,78,1,Oral Roberts,70,-1,null,null
2023,2022-11-07,R,Oregon,80,1,Florida A&M,45,-1,null,null
2023,2022-11-07,R,Stanford,88,1,Pacific,78,-1,null,null
2023,2022-11-07,R,Pepperdine,106,1,Rice,67,-1,null,null
2023,2022-11-07,R,Pittsburgh,80,1,UT Martin,58,-1,null,null
2023,2022-11-07,R,Portland,89,1,Lewis & Clark,62,-1,null,null
2023,2022-11-07,R,Quinnipiac,67,-1,Rhode Island,62,1,null,null
2023,2022-11-07,R,Richmond,69,1,VMI,48,-1,null,null
2023,2022-11-07,R,Ohio State,91,1,Robert Morris,53,-1,null,null
2023,2022-11-07,R,St. Bonaventure,71,1,St. Francis (PA),58,-1,null,null
2023,2022-11-07,R,Iowa,89,1,Bethune-Cookman,58,-1,null,null
2023,2022-11-07,R,San Diego State,80,1,Cal State Fullerton,57,-1,null,null
2023,2022-11-07,R,San Francisco,90,1,Texas Southern,77,-1,null,null
2023,2022-11-07,R,Seattle U,85,-1,UC San Diego,71,1,null,null
2023,2022-11-07,R,SIU Edwardsville,85,1,Harris-Stowe,57,-1,null,null
2023,2022-11-07,R,South Carolina Upstate,90,1,Brevard,42,-1,null,null
2023,2022-11-07,R,Wisconsin,85,1,South Dakota,59,-1,null,null
2023,2022-11-07,R,Akron,81,1,South Dakota State,80,-1,1,null
2023,2022-11-07,R,Southeast Missouri State,64,-1,South Florida,61,1,null,null
2023,2022-11-07,R,SE Louisiana,90,1,Loyola NO,72,-1,null,null
2023,2022-11-07,R,SMU,77,1,East Texas A&M,60,-1,null,null
2023,2022-11-07,R,Southern Miss,75,1,Wm Carey,42,-1,null,null
2023,2022-11-07,R,North Texas,53,1,Southern Nazarene,47,-1,null,null
2023,2022-11-07,R,New Mexico,89,1,Southern Utah,81,-1,null,null
2023,2022-11-07,R,Stetson,83,-1,Florida State,74,1,null,null
2023,2022-11-07,R,Florida,81,1,Stony Brook,45,-1,null,null
2023,2022-11-07,R,Syracuse,90,1,Lehigh,72,-1,null,null
2023,2022-11-07,R,Tennessee,75,1,Tennessee Tech,43,-1,null,null
2023,2022-11-07,R,Tennessee State,85,1,Fisk,75,-1,null,null
